date1,date2,price1,price2,openDate1,openDate2,closeDate1,closeDate2
2020.09.29 05:26:00,2020.09.29 08:31:00,1877.950,1875.400,2020.09.29 05:26:00,2020.09.29 05:39:00,2020.09.29 08:27:00,2020.09.29 08:31:00
2020.09.30 02:28:00,2020.09.30 12:29:00,1885.130,1881.310,2020.09.30 02:28:00,2020.09.30 04:00:00,2020.09.30 11:43:00,2020.09.30 12:29:00
2020.09.30 18:18:00,2020.10.01 01:00:00,1886.880,1882.540,2020.09.30 18:18:00,2020.09.30 18:43:00,2020.09.30 23:22:00,2020.10.01 01:00:00
2020.10.01 18:35:00,2020.10.02 08:01:00,1894.640,1889.730,2020.10.01 18:35:00,2020.10.01 21:03:00,2020.10.02 07:53:00,2020.10.02 08:01:00
2020.10.02 09:47:00,2020.10.05 10:19:00,1892.990,1886.970,2020.10.02 09:47:00,2020.10.02 10:45:00,2020.10.05 09:57:00,2020.10.05 10:19:00
2020.10.05 17:57:00,2020.10.06 11:35:00,1909.230,1906.600,2020.10.05 17:57:00,2020.10.05 18:02:00,2020.10.06 11:23:00,2020.10.06 11:35:00
2020.10.06 16:33:00,2020.10.07 04:30:00,1882.530,1872.830,2020.10.06 16:33:00,2020.10.06 18:53:00,2020.10.06 23:42:00,2020.10.07 04:30:00
2020.10.07 10:19:00,2020.10.07 17:16:00,1884.420,1879.130,2020.10.07 10:19:00,2020.10.07 10:38:00,2020.10.07 17:09:00,2020.10.07 17:16:00
2020.10.08 16:54:00,2020.10.08 20:08:00,1885.680,1881.880,2020.10.08 16:54:00,2020.10.08 16:59:00,2020.10.08 19:46:00,2020.10.08 20:08:00
2020.10.12 02:23:00,2020.10.12 04:01:00,1924.720,1921.390,2020.10.12 02:23:00,2020.10.12 02:33:00,2020.10.12 03:59:00,2020.10.12 04:01:00
2020.10.12 08:48:00,2020.10.13 07:16:00,1915.130,1910.200,2020.10.12 08:48:00,2020.10.12 09:55:00,2020.10.13 05:21:00,2020.10.13 07:16:00
2020.10.13 11:47:00,2020.10.14 04:23:00,1891.430,1882.330,2020.10.13 11:47:00,2020.10.13 15:53:00,2020.10.14 04:03:00,2020.10.14 04:23:00
2020.10.14 16:59:00,2020.10.15 04:01:00,1896.180,1891.830,2020.10.14 16:59:00,2020.10.14 17:31:00,2020.10.15 03:47:00,2020.10.15 04:01:00
2020.10.15 10:46:00,2020.10.15 15:16:00,1892.550,1889.420,2020.10.15 10:46:00,2020.10.15 11:20:00,2020.10.15 15:08:00,2020.10.15 15:16:00
2020.10.16 15:20:00,2020.10.19 04:12:00,1900.850,1896.980,2020.10.16 15:20:00,2020.10.16 15:30:00,2020.10.19 04:03:00,2020.10.19 04:12:00
2020.10.19 15:17:00,2020.10.20 05:00:00,1899.490,1894.620,2020.10.19 15:17:00,2020.10.19 15:51:00,2020.10.20 04:48:00,2020.10.20 05:00:00
2020.10.20 12:40:00,2020.10.20 17:02:00,1900.100,1897.470,2020.10.20 12:40:00,2020.10.20 13:51:00,2020.10.20 17:00:00,2020.10.20 17:02:00
2020.10.21 17:41:00,2020.10.22 05:13:00,1914.960,1910.670,2020.10.21 17:41:00,2020.10.21 18:04:00,2020.10.22 05:06:00,2020.10.22 05:13:00
2020.10.22 10:43:00,2020.10.22 17:23:00,1899.420,1893.170,2020.10.22 10:43:00,2020.10.22 15:08:00,2020.10.22 17:22:00,2020.10.22 17:23:00
2020.10.23 15:30:00,2020.10.26 00:57:00,1896.340,1891.150,2020.10.23 15:30:00,2020.10.23 16:15:00,2020.10.26 00:54:00,2020.10.26 00:57:00
2020.10.27 04:47:00,2020.10.27 11:17:00,1900.780,1897.800,2020.10.27 04:47:00,2020.10.27 09:08:00,2020.10.27 11:01:00,2020.10.27 11:17:00
2020.10.27 17:39:00,2020.10.28 17:00:00,1878.220,1869.310,2020.10.27 17:39:00,2020.10.28 12:02:00,2020.10.28 15:51:00,2020.10.28 17:00:00
2020.10.29 08:41:00,2020.10.29 15:09:00,1865.380,1859.900,2020.10.29 08:41:00,2020.10.29 10:14:00,2020.10.29 14:50:00,2020.10.29 15:09:00
2020.10.29 16:44:00,2020.10.30 03:00:00,1866.820,1864.290,2020.10.29 16:44:00,2020.10.29 16:48:00,2020.10.30 02:57:00,2020.10.30 03:00:00
2020.10.30 15:33:00,2020.11.02 03:00:00,1876.710,1873.410,2020.10.30 15:33:00,2020.10.30 15:47:00,2020.11.02 02:27:00,2020.11.02 03:00:00
2020.11.03 04:03:00,2020.11.03 09:36:00,1889.260,1886.900,2020.11.03 04:03:00,2020.11.03 04:54:00,2020.11.03 09:33:00,2020.11.03 09:36:00
2020.11.04 02:12:00,2020.11.04 03:00:00,1899.730,1880.740,2020.11.04 02:12:00,2020.11.04 02:55:00,2020.11.04 02:59:00,2020.11.04 03:00:00
2020.11.04 03:52:00,2020.11.04 04:43:00,1888.080,1882.900,2020.11.04 03:52:00,2020.11.04 04:20:00,2020.11.04 04:37:00,2020.11.04 04:43:00
2020.11.04 06:32:00,2020.11.04 12:41:00,1890.570,1887.030,2020.11.04 06:32:00,2020.11.04 06:41:00,2020.11.04 12:24:00,2020.11.04 12:41:00
2020.11.04 15:16:00,2020.11.04 20:02:00,1898.660,1893.140,2020.11.04 15:16:00,2020.11.04 15:23:00,2020.11.04 19:09:00,2020.11.04 20:02:00
2020.11.05 18:20:00,2020.11.06 06:05:00,1939.140,1935.560,2020.11.05 18:20:00,2020.11.05 18:28:00,2020.11.06 05:49:00,2020.11.06 06:05:00
2020.11.09 07:37:00,2020.11.09 18:46:00,1870.430,1850.410,2020.11.09 07:37:00,2020.11.09 13:49:00,2020.11.09 16:51:00,2020.11.09 18:46:00
2020.11.10 09:04:00,2020.11.10 13:00:00,1872.230,1867.270,2020.11.10 09:04:00,2020.11.10 11:32:00,2020.11.10 12:46:00,2020.11.10 13:00:00
2020.11.10 17:16:00,2020.11.10 23:13:00,1875.410,1871.900,2020.11.10 17:16:00,2020.11.10 17:24:00,2020.11.10 22:50:00,2020.11.10 23:13:00
2020.11.11 08:57:00,2020.11.11 16:07:00,1863.090,1856.290,2020.11.11 08:57:00,2020.11.11 09:27:00,2020.11.11 15:53:00,2020.11.11 16:07:00
2020.11.12 17:34:00,2020.11.13 01:00:00,1876.670,1873.410,2020.11.12 17:34:00,2020.11.12 17:41:00,2020.11.12 23:54:00,2020.11.13 01:00:00
2020.11.13 16:04:00,2020.11.13 21:29:00,1887.180,1884.620,2020.11.13 16:04:00,2020.11.13 16:16:00,2020.11.13 20:28:00,2020.11.13 21:29:00
2020.11.16 04:13:00,2020.11.16 13:53:00,1884.100,1864.170,2020.11.16 04:13:00,2020.11.16 09:01:00,2020.11.16 13:52:00,2020.11.16 13:53:00
2020.11.16 18:53:00,2020.11.18 14:03:00,1870.470,1863.320,2020.11.16 18:53:00,2020.11.16 21:48:00,2020.11.18 14:00:00,2020.11.18 14:03:00
2020.11.18 17:30:00,2020.11.19 15:39:00,1859.320,1852.670,2020.11.18 17:30:00,2020.11.18 19:56:00,2020.11.19 15:29:00,2020.11.19 15:39:00
2020.11.20 17:07:00,2020.11.24 05:01:00,1833.150,1821.270,2020.11.20 17:07:00,2020.11.23 16:45:00,2020.11.24 03:17:00,2020.11.24 05:01:00
2020.11.24 09:20:00,2020.11.24 17:42:00,1807.310,1800.320,2020.11.24 09:20:00,2020.11.24 12:06:00,2020.11.24 15:57:00,2020.11.24 17:42:00
2020.11.25 16:48:00,2020.11.25 21:00:00,1806.790,1804.000,2020.11.25 16:48:00,2020.11.25 16:56:00,2020.11.25 20:52:00,2020.11.25 21:00:00
2020.11.26 09:50:00,2020.11.27 16:15:00,1784.090,1774.300,2020.11.26 09:50:00,2020.11.27 07:30:00,2020.11.27 15:42:00,2020.11.27 16:15:00
2020.11.30 01:05:00,2020.11.30 04:58:00,1771.350,1764.350,2020.11.30 01:05:00,2020.11.30 02:24:00,2020.11.30 04:57:00,2020.11.30 04:58:00
2020.11.30 09:51:00,2020.11.30 12:52:00,1770.470,1764.580,2020.11.30 09:51:00,2020.11.30 10:19:00,2020.11.30 12:49:00,2020.11.30 12:52:00
2020.11.30 19:11:00,2020.11.30 23:10:00,1777.180,1775.340,2020.11.30 19:11:00,2020.11.30 19:32:00,2020.11.30 22:45:00,2020.11.30 23:10:00
2020.12.01 20:20:00,2020.12.02 07:39:00,1809.610,1807.400,2020.12.01 20:20:00,2020.12.01 20:25:00,2020.12.02 07:20:00,2020.12.02 07:39:00
2020.12.02 12:33:00,2020.12.02 15:50:00,1817.760,1812.720,2020.12.02 12:33:00,2020.12.02 13:46:00,2020.12.02 15:44:00,2020.12.02 15:50:00
2020.12.03 14:39:00,2020.12.03 18:08:00,1829.890,1823.710,2020.12.03 14:39:00,2020.12.03 15:09:00,2020.12.03 18:03:00,2020.12.03 18:08:00
2020.12.04 16:18:00,2020.12.04 17:53:00,1832.840,1828.960,2020.12.04 16:18:00,2020.12.04 16:26:00,2020.12.04 17:50:00,2020.12.04 17:53:00
2020.12.07 08:05:00,2020.12.07 10:32:00,1826.330,1822.030,2020.12.07 08:05:00,2020.12.07 10:05:00,2020.12.07 10:31:00,2020.12.07 10:32:00
2020.12.07 18:08:00,2020.12.07 22:04:00,1860.330,1858.040,2020.12.07 18:08:00,2020.12.07 18:16:00,2020.12.07 21:51:00,2020.12.07 22:04:00
2020.12.08 06:09:00,2020.12.08 13:07:00,1862.700,1860.230,2020.12.08 06:09:00,2020.12.08 06:42:00,2020.12.08 13:02:00,2020.12.08 13:07:00
2020.12.08 16:45:00,2020.12.09 06:12:00,1859.650,1855.600,2020.12.08 16:45:00,2020.12.08 16:56:00,2020.12.09 06:01:00,2020.12.09 06:12:00
2020.12.09 11:01:00,2020.12.09 20:59:00,1834.130,1825.390,2020.12.09 11:01:00,2020.12.09 13:41:00,2020.12.09 20:47:00,2020.12.09 20:59:00
2020.12.10 04:30:00,2020.12.10 11:15:00,1831.400,1828.620,2020.12.10 04:30:00,2020.12.10 05:56:00,2020.12.10 11:11:00,2020.12.10 11:15:00
2020.12.10 16:52:00,2020.12.10 20:01:00,1834.570,1830.160,2020.12.10 16:52:00,2020.12.10 17:04:00,2020.12.10 19:37:00,2020.12.10 20:01:00
2020.12.11 04:02:00,2020.12.11 13:28:00,1828.200,1823.900,2020.12.11 04:02:00,2020.12.11 05:15:00,2020.12.11 13:27:00,2020.12.11 13:28:00
2020.12.11 17:24:00,2020.12.14 12:29:00,1825.830,1818.270,2020.12.11 17:24:00,2020.12.11 20:23:00,2020.12.14 12:28:00,2020.12.14 12:29:00
2020.12.16 13:18:00,2020.12.16 21:19:00,1849.790,1844.680,2020.12.16 13:18:00,2020.12.16 14:08:00,2020.12.16 21:12:00,2020.12.16 21:19:00
2020.12.17 16:50:00,2020.12.18 10:20:00,1881.170,1877.380,2020.12.17 16:50:00,2020.12.17 16:56:00,2020.12.18 10:07:00,2020.12.18 10:20:00
2020.12.21 08:29:00,2020.12.21 12:06:00,1869.920,1855.000,2020.12.21 08:29:00,2020.12.21 11:47:00,2020.12.21 12:05:00,2020.12.21 12:06:00
2020.12.21 16:34:00,2020.12.22 01:00:00,1876.180,1873.500,2020.12.21 16:34:00,2020.12.21 16:39:00,2020.12.21 23:54:00,2020.12.22 01:00:00
2020.12.22 04:43:00,2020.12.22 09:14:00,1870.640,1866.530,2020.12.22 04:43:00,2020.12.22 07:02:00,2020.12.22 09:11:00,2020.12.22 09:14:00
2020.12.22 16:10:00,2020.12.22 22:57:00,1863.980,1858.840,2020.12.22 16:10:00,2020.12.22 16:40:00,2020.12.22 22:13:00,2020.12.22 22:57:00
2020.12.23 11:34:00,2020.12.23 14:11:00,1861.930,1856.940,2020.12.23 11:34:00,2020.12.23 12:02:00,2020.12.23 14:10:00,2020.12.23 14:11:00
2020.12.24 10:17:00,2020.12.24 16:23:00,1872.220,1869.440,2020.12.24 10:17:00,2020.12.24 10:43:00,2020.12.24 16:15:00,2020.12.24 16:23:00
2020.12.28 04:06:00,2020.12.28 13:55:00,1875.410,1869.070,2020.12.28 04:06:00,2020.12.28 07:37:00,2020.12.28 13:37:00,2020.12.28 13:55:00
2020.12.28 17:07:00,2020.12.28 23:50:00,1876.490,1871.070,2020.12.28 17:07:00,2020.12.28 17:37:00,2020.12.28 21:22:00,2020.12.28 23:50:00
2020.12.29 10:13:00,2020.12.29 17:13:00,1875.940,1871.660,2020.12.29 10:13:00,2020.12.29 10:48:00,2020.12.29 17:11:00,2020.12.29 17:13:00
2020.12.29 18:32:00,2020.12.30 01:02:00,1878.370,1876.350,2020.12.29 18:32:00,2020.12.29 18:43:00,2020.12.29 23:07:00,2020.12.30 01:02:00
2020.12.30 06:47:00,2020.12.30 15:08:00,1878.470,1876.020,2020.12.30 06:47:00,2020.12.30 07:32:00,2020.12.30 15:07:00,2020.12.30 15:08:00
2020.12.31 03:06:00,2020.12.31 07:13:00,1888.360,1885.360,2020.12.31 03:06:00,2020.12.31 03:34:00,2020.12.31 07:07:00,2020.12.31 07:13:00
2021.01.06 03:04:00,2021.01.06 06:14:00,1944.070,1941.250,2021.01.06 03:04:00,2021.01.06 03:16:00,2021.01.06 05:52:00,2021.01.06 06:14:00
2021.01.06 12:13:00,2021.01.06 18:14:00,1913.270,1900.730,2021.01.06 12:13:00,2021.01.06 14:43:00,2021.01.06 17:45:00,2021.01.06 18:14:00
2021.01.07 08:46:00,2021.01.08 10:00:00,1904.330,1876.620,2021.01.07 08:46:00,2021.01.07 12:24:00,2021.01.08 09:59:00,2021.01.08 10:00:00
2021.01.08 14:05:00,2021.01.08 20:25:00,1841.420,1828.130,2021.01.08 14:05:00,2021.01.08 16:42:00,2021.01.08 20:08:00,2021.01.08 20:25:00
2021.01.11 01:03:00,2021.01.11 03:31:00,1831.570,1816.610,2021.01.11 01:03:00,2021.01.11 01:50:00,2021.01.11 03:14:00,2021.01.11 03:31:00
2021.01.11 10:17:00,2021.01.11 16:20:00,1835.000,1828.980,2021.01.11 10:17:00,2021.01.11 10:52:00,2021.01.11 16:13:00,2021.01.11 16:20:00
2021.01.11 20:14:00,2021.01.12 03:06:00,1844.290,1841.250,2021.01.11 20:14:00,2021.01.11 20:36:00,2021.01.12 03:03:00,2021.01.12 03:06:00
2021.01.12 12:14:00,2021.01.12 16:06:00,1843.120,1836.350,2021.01.12 12:14:00,2021.01.12 15:18:00,2021.01.12 16:05:00,2021.01.12 16:06:00
2021.01.12 16:31:00,2021.01.12 19:43:00,1840.350,1837.530,2021.01.12 16:31:00,2021.01.12 16:35:00,2021.01.12 19:32:00,2021.01.12 19:43:00
2021.01.13 03:48:00,2021.01.13 11:15:00,1854.680,1849.280,2021.01.13 03:48:00,2021.01.13 04:47:00,2021.01.13 11:11:00,2021.01.13 11:15:00
2021.01.13 16:07:00,2021.01.14 04:31:00,1838.600,1828.100,2021.01.13 16:07:00,2021.01.13 22:40:00,2021.01.14 04:30:00,2021.01.14 04:31:00
2021.01.14 20:01:00,2021.01.14 21:52:00,1846.540,1843.750,2021.01.14 20:01:00,2021.01.14 20:08:00,2021.01.14 21:43:00,2021.01.14 21:52:00
2021.01.15 11:49:00,2021.01.18 01:35:00,1824.190,1801.790,2021.01.15 11:49:00,2021.01.15 15:45:00,2021.01.18 01:34:00,2021.01.18 01:35:00
2021.01.18 08:49:00,2021.01.18 14:19:00,1831.970,1829.450,2021.01.18 08:49:00,2021.01.18 09:00:00,2021.01.18 14:15:00,2021.01.18 14:19:00
2021.01.20 09:59:00,2021.01.20 15:15:00,1837.350,1832.290,2021.01.20 09:59:00,2021.01.20 13:33:00,2021.01.20 15:08:00,2021.01.20 15:15:00
2021.01.21 08:54:00,2021.01.21 16:02:00,1861.750,1858.280,2021.01.21 08:54:00,2021.01.21 09:28:00,2021.01.21 15:57:00,2021.01.21 16:02:00
2021.01.21 22:56:00,2021.01.22 15:32:00,1844.600,1837.230,2021.01.21 22:56:00,2021.01.22 04:59:00,2021.01.22 14:45:00,2021.01.22 15:32:00
2021.01.25 03:01:00,2021.01.25 08:38:00,1851.280,1849.080,2021.01.25 03:01:00,2021.01.25 03:03:00,2021.01.25 08:31:00,2021.01.25 08:38:00
2021.01.25 15:24:00,2021.01.25 18:15:00,1851.400,1847.060,2021.01.25 15:24:00,2021.01.25 16:33:00,2021.01.25 18:04:00,2021.01.25 18:15:00
2021.01.26 06:07:00,2021.01.27 03:51:00,1846.960,1843.230,2021.01.26 06:07:00,2021.01.26 07:00:00,2021.01.27 03:42:00,2021.01.27 03:51:00
2021.01.27 10:03:00,2021.01.27 16:45:00,1836.190,1831.180,2021.01.27 10:03:00,2021.01.27 10:22:00,2021.01.27 16:39:00,2021.01.27 16:45:00
2021.01.27 18:05:00,2021.01.28 03:39:00,1837.540,1834.000,2021.01.27 18:05:00,2021.01.27 18:56:00,2021.01.28 03:18:00,2021.01.28 03:39:00
2021.01.29 16:22:00,2021.01.29 22:59:00,1848.710,1841.750,2021.01.29 16:22:00,2021.01.29 16:28:00,2021.01.29 22:06:00,2021.01.29 22:59:00
2021.02.01 10:14:00,2021.02.02 16:55:00,1839.170,1829.470,2021.02.01 10:14:00,2021.02.01 12:15:00,2021.02.02 16:29:00,2021.02.02 16:55:00
2021.02.03 04:30:00,2021.02.03 12:26:00,1835.470,1832.490,2021.02.03 04:30:00,2021.02.03 05:03:00,2021.02.03 12:05:00,2021.02.03 12:26:00
2021.02.03 15:26:00,2021.02.04 11:18:00,1816.950,1810.290,2021.02.03 15:26:00,2021.02.03 16:48:00,2021.02.04 11:04:00,2021.02.04 11:18:00
2021.02.04 15:19:00,2021.02.04 17:00:00,1792.330,1784.890,2021.02.04 15:19:00,2021.02.04 15:45:00,2021.02.04 16:38:00,2021.02.04 17:00:00
2021.02.05 10:30:00,2021.02.05 15:20:00,1797.410,1793.430,2021.02.05 10:30:00,2021.02.05 11:14:00,2021.02.05 15:15:00,2021.02.05 15:20:00
2021.02.08 17:47:00,2021.02.09 01:00:00,1830.390,1828.130,2021.02.08 17:47:00,2021.02.08 17:55:00,2021.02.08 23:53:00,2021.02.09 01:00:00
2021.02.09 11:56:00,2021.02.09 16:41:00,1836.660,1832.060,2021.02.09 11:56:00,2021.02.09 12:49:00,2021.02.09 16:38:00,2021.02.09 16:41:00
2021.02.09 17:24:00,2021.02.10 03:12:00,1836.440,1834.030,2021.02.09 17:24:00,2021.02.09 17:39:00,2021.02.10 03:06:00,2021.02.10 03:12:00
2021.02.10 09:31:00,2021.02.10 15:00:00,1840.100,1837.680,2021.02.10 09:31:00,2021.02.10 10:06:00,2021.02.10 14:47:00,2021.02.10 15:00:00
2021.02.10 15:44:00,2021.02.10 18:19:00,1839.170,1834.830,2021.02.10 15:44:00,2021.02.10 16:23:00,2021.02.10 18:07:00,2021.02.10 18:19:00
2021.02.10 21:33:00,2021.02.11 05:24:00,1836.450,1833.960,2021.02.10 21:33:00,2021.02.10 22:00:00,2021.02.11 05:16:00,2021.02.11 05:24:00
2021.02.11 15:21:00,2021.02.12 15:37:00,1818.060,1810.460,2021.02.11 15:21:00,2021.02.11 18:11:00,2021.02.12 15:09:00,2021.02.12 15:37:00
2021.02.12 17:55:00,2021.02.12 22:11:00,1820.080,1817.330,2021.02.12 17:55:00,2021.02.12 18:02:00,2021.02.12 21:25:00,2021.02.12 22:11:00
2021.02.15 04:01:00,2021.02.15 12:13:00,1818.280,1816.050,2021.02.15 04:01:00,2021.02.15 06:20:00,2021.02.15 11:56:00,2021.02.15 12:13:00
2021.02.16 05:59:00,2021.02.17 11:50:00,1792.820,1783.580,2021.02.16 05:59:00,2021.02.16 14:48:00,2021.02.17 09:15:00,2021.02.17 11:50:00
2021.02.17 15:00:00,2021.02.17 18:15:00,1774.290,1769.410,2021.02.17 15:00:00,2021.02.17 15:16:00,2021.02.17 18:07:00,2021.02.17 18:15:00
2021.02.18 10:55:00,2021.02.19 03:33:00,1766.590,1760.570,2021.02.18 10:55:00,2021.02.18 14:17:00,2021.02.19 03:05:00,2021.02.19 03:33:00
2021.02.19 08:17:00,2021.02.19 13:56:00,1770.040,1767.890,2021.02.19 08:17:00,2021.02.19 08:24:00,2021.02.19 13:51:00,2021.02.19 13:56:00
2021.02.19 16:49:00,2021.02.19 20:34:00,1780.880,1777.360,2021.02.19 16:49:00,2021.02.19 16:51:00,2021.02.19 20:03:00,2021.02.19 20:34:00
2021.02.23 05:03:00,2021.02.23 16:50:00,1800.370,1795.570,2021.02.23 05:03:00,2021.02.23 07:30:00,2021.02.23 16:44:00,2021.02.23 16:50:00
2021.02.23 17:42:00,2021.02.23 20:54:00,1803.690,1801.720,2021.02.23 17:42:00,2021.02.23 17:50:00,2021.02.23 20:44:00,2021.02.23 20:54:00
2021.02.24 04:30:00,2021.02.24 16:58:00,1789.980,1783.510,2021.02.24 04:30:00,2021.02.24 09:50:00,2021.02.24 16:26:00,2021.02.24 16:58:00
2021.02.25 01:00:00,2021.02.26 18:57:00,1737.860,1717.150,2021.02.25 01:00:00,2021.02.25 13:41:00,2021.02.26 17:14:00,2021.02.26 18:57:00
2021.03.01 09:36:00,2021.03.01 22:08:00,1727.800,1719.610,2021.03.01 09:36:00,2021.03.01 11:27:00,2021.03.01 19:31:00,2021.03.01 22:08:00
2021.03.02 02:55:00,2021.03.02 05:24:00,1711.730,1707.150,2021.03.02 02:55:00,2021.03.02 03:18:00,2021.03.02 05:16:00,2021.03.02 05:24:00
2021.03.03 01:22:00,2021.03.03 17:44:00,1709.790,1701.810,2021.03.03 01:22:00,2021.03.03 10:12:00,2021.03.03 17:37:00,2021.03.03 17:44:00
2021.03.03 18:26:00,2021.03.04 06:05:00,1710.280,1706.530,2021.03.03 18:26:00,2021.03.03 18:48:00,2021.03.04 05:41:00,2021.03.04 06:05:00
2021.03.04 15:01:00,2021.03.05 03:13:00,1694.420,1687.140,2021.03.04 15:01:00,2021.03.04 16:11:00,2021.03.05 02:59:00,2021.03.05 03:13:00
2021.03.05 09:40:00,2021.03.05 10:54:00,1693.010,1690.980,2021.03.05 09:40:00,2021.03.05 09:52:00,2021.03.05 10:45:00,2021.03.05 10:54:00
2021.03.05 15:00:00,2021.03.05 15:32:00,1695.670,1687.210,2021.03.05 15:00:00,2021.03.05 15:13:00,2021.03.05 15:29:00,2021.03.05 15:32:00
2021.03.08 04:05:00,2021.03.08 19:16:00,1685.260,1676.780,2021.03.08 04:05:00,2021.03.08 09:03:00,2021.03.08 17:42:00,2021.03.08 19:16:00
2021.03.09 16:39:00,2021.03.10 13:40:00,1711.210,1708.170,2021.03.09 16:39:00,2021.03.09 16:40:00,2021.03.10 13:25:00,2021.03.10 13:40:00
2021.03.11 11:16:00,2021.03.11 16:45:00,1723.850,1719.170,2021.03.11 11:16:00,2021.03.11 11:53:00,2021.03.11 16:38:00,2021.03.11 16:45:00
2021.03.11 20:05:00,2021.03.12 11:56:00,1705.350,1699.190,2021.03.11 20:05:00,2021.03.12 04:45:00,2021.03.12 11:14:00,2021.03.12 11:56:00
2021.03.15 03:30:00,2021.03.15 07:41:00,1724.150,1721.650,2021.03.15 03:30:00,2021.03.15 03:42:00,2021.03.15 07:29:00,2021.03.15 07:41:00
2021.03.16 16:37:00,2021.03.16 17:48:00,1731.240,1726.760,2021.03.16 16:37:00,2021.03.16 16:44:00,2021.03.16 17:30:00,2021.03.16 17:48:00
2021.03.17 08:31:00,2021.03.17 16:02:00,1728.380,1724.040,2021.03.17 08:31:00,2021.03.17 10:05:00,2021.03.17 16:01:00,2021.03.17 16:02:00
2021.03.18 05:03:00,2021.03.18 15:29:00,1726.640,1719.220,2021.03.18 05:03:00,2021.03.18 09:26:00,2021.03.18 15:05:00,2021.03.18 15:29:00
2021.03.19 09:40:00,2021.03.19 15:42:00,1735.740,1733.280,2021.03.19 09:40:00,2021.03.19 09:59:00,2021.03.19 15:39:00,2021.03.19 15:42:00
2021.03.22 00:00:00,2021.03.22 03:30:00,1735.410,1732.520,2021.03.22 00:00:00,2021.03.22 00:04:00,2021.03.22 03:21:00,2021.03.22 03:30:00
2021.03.22 06:56:00,2021.03.22 09:48:00,1730.470,1727.290,2021.03.22 06:56:00,2021.03.22 07:56:00,2021.03.22 09:32:00,2021.03.22 09:48:00
2021.03.22 20:01:00,2021.03.23 04:32:00,1733.090,1730.880,2021.03.22 20:01:00,2021.03.23 02:25:00,2021.03.23 04:06:00,2021.03.23 04:32:00
2021.03.23 12:12:00,2021.03.24 03:03:00,1727.660,1723.830,2021.03.23 12:12:00,2021.03.23 15:05:00,2021.03.24 02:46:00,2021.03.24 03:03:00
2021.03.25 05:16:00,2021.03.25 14:45:00,1728.470,1724.910,2021.03.25 05:16:00,2021.03.25 06:00:00,2021.03.25 14:40:00,2021.03.25 14:45:00
2021.03.25 15:44:00,2021.03.25 19:02:00,1727.950,1721.780,2021.03.25 15:44:00,2021.03.25 15:53:00,2021.03.25 19:00:00,2021.03.25 19:02:00
2021.03.26 17:16:00,2021.03.31 05:58:00,1690.260,1677.900,2021.03.26 17:16:00,2021.03.29 16:37:00,2021.03.30 14:33:00,2021.03.31 05:58:00
2021.03.31 20:29:00,2021.04.01 01:01:00,1707.700,1705.730,2021.03.31 20:29:00,2021.03.31 20:46:00,2021.03.31 23:52:00,2021.04.01 01:01:00
2021.04.01 10:28:00,2021.04.01 14:12:00,1712.580,1710.430,2021.04.01 10:28:00,2021.04.01 11:39:00,2021.04.01 14:04:00,2021.04.01 14:12:00
2021.04.01 23:50:00,2021.04.05 09:10:00,1723.240,1721.280,2021.04.01 23:50:00,2021.04.05 01:00:00,2021.04.05 08:54:00,2021.04.05 09:10:00
2021.04.06 18:58:00,2021.04.07 15:18:00,1733.880,1730.630,2021.04.06 18:58:00,2021.04.06 20:24:00,2021.04.07 14:59:00,2021.04.07 15:18:00
2021.04.07 18:14:00,2021.04.08 04:20:00,1735.180,1733.140,2021.04.07 18:14:00,2021.04.07 18:27:00,2021.04.08 04:09:00,2021.04.08 04:20:00
2021.04.08 17:45:00,2021.04.09 16:16:00,1738.130,1731.130,2021.04.08 17:45:00,2021.04.09 08:29:00,2021.04.09 15:59:00,2021.04.09 16:16:00
2021.04.09 17:48:00,2021.04.12 08:37:00,1737.610,1735.220,2021.04.09 17:48:00,2021.04.09 18:06:00,2021.04.12 08:09:00,2021.04.12 08:37:00
2021.04.12 15:03:00,2021.04.12 21:46:00,1731.470,1727.310,2021.04.12 15:03:00,2021.04.12 15:56:00,2021.04.12 21:17:00,2021.04.12 21:46:00
2021.04.13 05:57:00,2021.04.13 10:10:00,1726.310,1723.710,2021.04.13 05:57:00,2021.04.13 06:45:00,2021.04.13 09:27:00,2021.04.13 10:10:00
2021.04.14 04:02:00,2021.04.14 17:21:00,1736.370,1732.550,2021.04.14 04:02:00,2021.04.14 05:06:00,2021.04.14 17:16:00,2021.04.14 17:21:00
2021.04.15 18:43:00,2021.04.16 05:43:00,1761.960,1759.830,2021.04.15 18:43:00,2021.04.15 18:59:00,2021.04.16 05:04:00,2021.04.16 05:43:00
2021.04.19 13:22:00,2021.04.20 12:38:00,1769.130,1763.620,2021.04.19 13:22:00,2021.04.19 14:33:00,2021.04.20 11:50:00,2021.04.20 12:38:00
2021.04.22 04:42:00,2021.04.22 19:04:00,1781.960,1777.390,2021.04.22 04:42:00,2021.04.22 07:26:00,2021.04.22 18:56:00,2021.04.22 19:04:00
2021.04.23 16:03:00,2021.04.23 17:31:00,1777.340,1770.000,2021.04.23 16:03:00,2021.04.23 16:18:00,2021.04.23 17:16:00,2021.04.23 17:31:00
2021.04.26 08:35:00,2021.04.26 15:21:00,1772.170,1768.770,2021.04.26 08:35:00,2021.04.26 09:02:00,2021.04.26 15:18:00,2021.04.26 15:21:00
